Date/Time,Whole Building:Total Building Electric Demand [W](TimeStep) 
 08/27  20:15:00,1107.286826
 08/27  20:30:00,1120.715335
 08/27  20:45:00,1125.690394
 08/27  21:00:00,1117.256962
 08/27  21:15:00,1110.38732
 08/27  21:30:00,1109.695712
 08/27  21:45:00,1108.395865
 08/27  22:00:00,1104.996093
 08/27  22:15:00,1105.964916
 08/27  22:30:00,116.2822437
 08/27  22:45:00,697.3885341
 08/27  23:00:00,1098.219557
 08/27  23:15:00,0
 08/27  23:30:00,0
 08/27  23:45:00,0
 08/27  24:00:00,0
 08/28  00:15:00,0
 08/28  00:30:00,0
 08/28  00:45:00,-1
 08/28  01:00:00,1115.56723
 08/28  01:15:00,1123.025124
 08/28  01:30:00,0
 08/28  01:45:00,0
 08/28  02:00:00,0
 08/28  02:15:00,0
 08/28  02:30:00,0
 08/28  02:45:00,369.895437
 08/28  03:00:00,1121.250411
 08/28  03:15:00,915.1610094
 08/28  03:30:00,0
 08/28  03:45:00,0
 08/28  04:00:00,0
 08/28  04:15:00,0
 08/28  04:30:00,0
 08/28  04:45:00,0
 08/28  05:00:00,0
 08/28  05:15:00,0
 08/28  05:30:00,0
 08/28  05:45:00,0
 08/28  06:00:00,0
 08/28  06:15:00,0
 08/28  06:30:00,386.1826434
 08/28  06:45:00,1156.821236
 08/28  07:00:00,1147.891147
 08/28  07:15:00,1142.596019
 08/28  07:30:00,1141.264127
 08/28  07:45:00,335.3770305
 08/28  08:00:00,0
 08/28  08:15:00,0
 08/28  08:30:00,0
 08/28  08:45:00,1118.192756
 08/28  09:00:00,1135.940334
 08/28  09:15:00,1135.589528
 08/28  09:30:00,1148.436165
 08/28  09:45:00,1147.009697
 08/28  10:00:00,1140.505992
 08/28  10:15:00,1135.190533
 08/28  10:30:00,1132.221627
 08/28  10:45:00,-1
 08/28  11:00:00,765.6332283
 08/28  11:15:00,1128.969971
 08/28  11:30:00,1132.104867
 08/28  11:45:00,1138.128489
 08/28  12:00:00,1145.336531
 08/28  12:15:00,1136.587325
 08/28  12:30:00,1133.79286
 08/28  12:45:00,1130.47211
 08/28  13:00:00,1131.375938
 08/28  13:15:00,1128.503762
 08/28  13:30:00,296.058681
 08/28  13:45:00,-1
 08/28  14:00:00,1125.5242
 08/28  14:15:00,1126.932365
 08/28  14:30:00,1128.84604
 08/28  14:45:00,1128.642629
 08/28  15:00:00,1130.332123
 08/28  15:15:00,1130.274417
 08/28  15:30:00,1128.75305
 08/28  15:45:00,1126.574919
 08/28  16:00:00,1125.044672
 08/28  16:15:00,1121.272128
 08/28  16:30:00,1130.728968
 08/28  16:45:00,1135.274058
 08/28  17:00:00,1125.947306
 08/28  17:15:00,1117.858442
 08/28  17:30:00,1115.1198
 08/28  17:45:00,1125.182788
 08/28  18:00:00,743.1057549
 08/28  18:15:00,1118.053563
 08/28  18:30:00,1115.558983
 08/28  18:45:00,1117.280082
 08/28  19:00:00,1118.680953
 08/28  19:15:00,1113.767825
 08/28  19:30:00,1115.109715
 08/28  19:45:00,1113.549657
 08/28  20:00:00,1110.955459
 08/28  20:15:00,1109.902381
 08/28  20:30:00,725.4339885
 08/28  20:45:00,489.0478149
 08/28  21:00:00,1118.035679
 08/28  21:15:00,600.3759456
 08/28  21:30:00,0
 08/28  21:45:00,601.0299045
 08/28  22:00:00,753.5076687
 08/28  22:15:00,0
 08/28  22:30:00,0
 08/28  22:45:00,907.3368657
 08/28  23:00:00,604.6822449
 08/28  23:15:00,0
 08/28  23:30:00,0
 08/28  23:45:00,0
 08/28  24:00:00,0
